"run_id","image_id","title","prompt_text","prompt_title_use","flag_strict","flag_title_aware","notes"
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","237","Top Gun","A pilot in a 1980s-style flight suit smiles confidently while standing in front of a dark navy blue F-14 Tomcat fighter jet, with a blurred ocean and sunset visible in the background.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","241","Nine Inch Nails","Close-up of distorted metal nails piercing weathered, dark-grey human skin.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","245","Imagine Dragons","A stylized, bioluminescent dragon skeleton partially embedded in a cracked desert landscape, with faint, glowing geometric patterns radiating outwards.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","249","My Chemical Romance","A young man with dark, messy hair stands dramatically in a ruined, ornate ballroom, wearing a black suit and holding a single red rose. Shattered chandeliers hang overhead.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","253","Iron Maiden","A winged Egyptian deity, specifically a jackal-headed figure, standing guard before a massive stone pyramid under a blood-red sky.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","257","Rage Against the Machine","A protest rally with a silhouetted figure raising a fist, wearing a bandanna covering the lower face, set against a fiery sunset and chain-link fence.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","261","Bring Me the Horizon","A silhouetted figure with dramatically styled, dark hair and visible neck tattoos stands on a crumbling concrete ledge overlooking a stormy, apocalyptic cityscape, clutching a glowing blue orb.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","265","The Doors","A slightly ajar, ornate wooden door, bathed in desert sunset light, with a single black cat silhouetted in the doorway.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","269","Death Grips","A skeletal hand gripping a microphone, emerging from a cracked and glitching concrete surface, illuminated by harsh, strobing red and black light.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","273","Vampire Weekend","A preppy young man in a cable-knit sweater poses with a vintage tennis racket on a lush, green lawn, with a stately, ivy-covered building visible in the background.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","277","The National","A slightly melancholic, middle-aged man with dark hair and a neatly trimmed beard stands on a foggy Brooklyn Bridge, looking towards the Manhattan skyline. He wears a dark overcoat and holds a crumpled newspaper.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","281","Interpol","A dimly lit, smoky New York City street at night. A lone detective in a trench coat stands under a flickering streetlamp, looking up at fire escapes. Rain is falling.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","285","The Cranberries","A close-up of vibrant red cranberries spilling from a wicker basket, partially obscuring a vintage acoustic guitar.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","289","Röyksopp","A snowy, minimalist landscape with a single, sleek, silver robotic bird perched on a power line.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","293","The Chainsmokers","Two men, one with blonde hair and the other with dark hair, wearing stylish streetwear and headphones, standing back-to-back in a dimly lit, futuristic nightclub with laser beams cutting through smoke.","0","1","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","297","The Velvet Underground","A dimly lit, cluttered New York City loft apartment, mid-1960s. A man with dark hair is peeling a banana with a knife, offering a piece to a woman with short, blonde hair. Industrial-style windows in the background.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","301","My Bloody Valentine","A heart-shaped box, cracked and overflowing with blurred red roses, sits on a warped vinyl record.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","305","Two Door Cinema Club","A brightly colored, geometrically patterned door, slightly ajar, revealing a minimalist concert stage with silhouetted figures playing instruments.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","309","Metric","Close-up of a vintage electronic multimeter displaying a fluctuating signal on its needle, set against a dark, slightly textured background. Variation 1.","0","1","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","313","Mastodon","A massive, intricately carved stone elephant head, partially overgrown with vines and moss, stands in a dense, ancient forest.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","317","Motörhead","A snarling, anthropomorphic boar's head, metallic and chrome, wearing a leather biker jacket and studded wristbands, set against a dark, gritty brick wall.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","321","Belle and Sebastian","A Scottish Highland cow wearing a beret and holding a small, ornate music box.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","325","Ratatat","A pair of sleek, metallic, robotic rodents facing each other, one holding a miniature electric guitar and the other a drum pad, against a stark white background.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","329","Swans","A large, white swan gliding serenely on a dark, still lake, partially obscured by low-hanging mist.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","333","Journey","A silhouetted figure stands on a steep, rocky, desert mesa at sunset, looking towards a distant, winding highway. A small, glowing streetlamp is visible near the figure.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","337","Blind Guardian","A majestic griffon perched atop a crumbling stone fortress, overlooking a fantastical, detailed medieval landscape with a stormy sky.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","341","Bright Eyes","A close-up of a pair of intensely focused, dark brown eyes framed by messy, dark hair, with a faint scattering of freckles across the bridge of the nose. Shallow depth of field.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","345","Shinedown","A spotlight shines on a microphone stand with a single, radiant sunflower placed at its base, stage lights creating dramatic shadows.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","349","Killswitch Engage","A metal concert stage, mid-performance. A vocalist is screaming into a microphone, silhouetted against a backdrop of stylized, broken circuit board patterns and sparks. One hand is raised, clenched in a fist, with prominent metallic rings.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","353","Sade","Close-up of a woman with smooth, dark skin and a serene expression, wearing a large, sculptural gold earring, soft studio lighting, muted color palette.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","357","AJR","Three young men wearing vests and bow ties stand on a colorful, slightly messy rooftop overlooking a city, each holding a different unusual instrument – a ukulele, a trombone, and a keyboard.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","1","Pumped Up Kicks","A close-up, low-angle shot of a person's feet wearing bright, oversized, colorful neon sneakers with laces, stepping forward on a suburban pavement.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","5","Paranoid Android","A rusted, metallic humanoid robot sitting on a bench, clutching its head in distress with a wide-eyed, anxious expression, surrounded by glitching digital artifacts.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","9","Midnight City","A sprawling futuristic metropolis at night, illuminated by glowing neon lights, with a massive, glowing clock face integrated into the city skyline showing exactly 12:00.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","13","Stressed Out","A man sitting on a couch with a frazzled expression, holding his head in his hands, surrounded by floating, oversized exclamation marks and ticking alarm clocks.","0","1","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","17","Time","A surreal landscape where a giant, melting pocket watch is draped over a dead tree branch in a barren desert.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","21","Scar Tissue","A close-up, detailed shot of a person's forearm featuring thick, raised white surgical scars and textured skin tissue, with a vintage acoustic guitar leaning against a wooden wall in the soft-focus background.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","25","Counting Stars","A person's hand holding a notepad and pencil, pointing up at a clear night sky filled with stars, with tally marks being drawn on the paper to track the stars.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","29","Immigrant Song","A fleet of Viking longships sailing through a stormy northern ocean toward a rocky coast, with a giant golden hammer glowing in the clouds above.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","33","Uprising","A massive crowd of people in a city square, holding their fists high in the air in a gesture of rebellion, facing a line of armored riot police.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","37","Duality","A split-screen composition showing a single face divided down the center: the left side is a serene angel with a white wing and a halo, and the right side is a menacing demon with a red horn and glowing embers.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","41","Dream On","A surreal scene of a person sleeping on a floating cloud, with a glowing, translucent clock melting over the edge of the cloud and a shimmering stairway leading upward into a starry nebula.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","45","See You Again","Two white sports cars, one a Dodge Charger and one a customized white sedan, driving side-by-side on a sun-drenched highway toward a distant horizon where the road splits into two separate directions.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","49","Dog Days Are Over","A golden retriever dog jumping joyfully through the air over a calendar where all the pages are being blown away by a strong wind.","0","1","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","53","Buddy Holly","A 1950s rock and roll musician with thick black-rimmed glasses and a pompadour hairstyle, playing a Stratocaster guitar on a vintage stage.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","57","Without Me","A single, empty chair sitting alone in the center of a spotlight on a dark stage, with a ghostly, translucent silhouette of a person fading away from the seat.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","61","Royals","A cinematic shot of a person wearing a golden crown and opulent royal robes, sitting on a throne made of stacked gold coins and jewelry.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","65","Savior","A divine figure with outstretched arms descending from a golden sky to rescue a group of desperate people from a dark, flooding abyss.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","69","so far away","A wide-angle shot of a person standing on a desolate cliff, stretching their arm out toward a tiny, shimmering city on the distant horizon, separated by a vast, foggy canyon.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","73","I Bet You Look Good on the Dancefloor","A person in a sharp suit and a woman in a dress dancing energetically on a brightly lit, checkered dance floor, with a giant betting slip or gambling ticket floating in the foreground.","0","1","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","77","Rolling in the Deep","A person tumbling backwards through deep blue ocean water, sinking towards the dark seafloor, with bubbles rising around them.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","81","tokyo","A wide-angle shot of the Shibuya Crossing intersection with its iconic massive screens, crowds of pedestrians, and neon signs under a cloudy sky.","0","1","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","85","Intro : Boy Meets Evil","A young boy standing face-to-face with a towering, shadowy demonic entity with glowing eyes in a stark, minimalist void.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","89","Dance, Dance","A high-angle shot of two identical, mirrored silhouettes of a person in mid-dance move, perfectly symmetrical and repeating across a minimalist studio floor.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","93","More Than a Feeling","A close-up shot of a human hand holding a translucent, glowing heart-shaped object, while the other hand reaches out to touch it, with a visible spark of electric energy jumping between the fingertip and the heart.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","97","For Whom the Bell Tolls","A massive, weathered bronze bell hanging in a desolate landscape, with a large, heavy iron hammer striking its side, creating visible sonic vibrations.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","101","Running Up That Hill (A Deal With God)","A person sprinting up a steep, grassy hill toward a glowing, ethereal silhouette of a divine figure in the clouds, reaching out to shake hands.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","105","Paradise City","A sprawling, futuristic metropolitan city with golden skyscrapers and lush tropical gardens, nestled inside a giant glass dome floating in a starry nebula.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","109","When You Were Young","A split-screen composition: on the left, a blurred, nostalgic childhood photograph of a small child playing with wooden blocks; on the right, a sharp, modern-day close-up of a weathered adult's hand resting on the same wooden blocks.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","113","Kryptonite","A glowing, jagged green crystal shard resting on a metallic surface, emitting a radioactive green aura.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","117","Crazy","A person wearing a colorful, mismatched outfit with a wild expression, juggling spinning plates while standing on a giant checkerboard floor in a surreal room.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","121","Shutter Island","A wide shot of a desolate, rocky island fortress surrounded by a stormy ocean, featuring a massive grey stone asylum with high walls and watchtowers, with a ferry boat approaching the dock.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","125","Titanic","A massive early 20th-century luxury ocean liner splitting in half and sinking stern-first into a dark, icy North Atlantic ocean at night.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","129","Avengers: Infinity War","A giant purple alien with a golden gauntlet on his left hand, embedded with six glowing multicolored gems, snapping his fingers in a desolate landscape.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","133","Reservoir Dogs","A group of men wearing identical black suits, white shirts, and thin black ties, standing together in a warehouse.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","137","Whiplash","A close-up shot of a jazz drummer's hands on a drum kit, with blood dripping from his fingertips onto the shimmering gold cymbal and snare drum.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","141","Harry Potter and the Deathly Hallows: Part 2","A cinematic wide shot of a ruined, war-torn Gothic castle courtyard, where a young wizard with a lightning bolt scar and round glasses holds a glowing elder wand, facing a pale, noseless dark wizard in flowing black robes amidst rubble and smoke.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","145","The Terminator","A cinematic close-up of a futuristic robotic endoskeleton with a gleaming chrome skull and glowing red eyes, wearing shredded human clothes, holding a heavy futuristic plasma rifle in a dark, gritty urban alleyway.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","149","Spirited Away","A young girl in a white shirt and pink shorts standing on a red bridge, facing a giant, translucent, floating spirit wearing a white mask and a purple robe.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","153","Thor","A muscular man with long blonde hair and a red cape, gripping a large mystical Norse hammer with a short handle, standing amidst flashes of lightning in a stormy sky.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","157","The Revenant","A rugged man with a beard and blood-stained clothes crawling through a deep, snowy wilderness, dragging himself across the frozen ground toward a distant mountain range.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","161","300","A cinematic wide shot of a muscular Spartan king in a crimson cape and bronze helmet, standing at the edge of a narrow mountain pass, kicking a Persian messenger into a deep dark well.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","165","Full Metal Jacket","A wide shot of a row of terrified young recruits in olive drab uniforms standing at rigid attention in a barracks, facing a drill instructor in a campaign hat who is screaming inches from a recruit's face.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","169","American Psycho","A man in a clear plastic raincoat over a high-end business suit, holding a shiny silver axe, standing in a white minimalist apartment with blood splatters on the walls.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","173","Amélie","A whimsical young woman with a short black bob haircut and red cardigan, smiling mischievously while skipping through a colorful Montmartre street in Paris, holding a small metal box of lost childhood treasures.","0","1","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","177","Spider-Man 2","A cinematic shot of a man in a red and blue spider-suit fighting his own identical double in a chaotic New York City street, both swinging from webs and crashing into each other.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","181","Batman v Superman: Dawn of Justice","A cinematic wide shot of a dark, rain-slicked city street where a muscular man in a heavy, armored grey bat-suit stands facing off against a flying man in a blue suit with a flowing red cape and a red 'S' emblem on his chest.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","185","Ant-Man","A tiny man in a red and silver high-tech metallic suit and helmet standing on the surface of a giant, oversized dinner plate next to a massive strawberry.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","189","Silver Linings Playbook","A man and a woman dancing an energetic jive in a dimly lit community center hall, the woman wearing a simple dress and the man in a button-down shirt, focusing on their intense expressions and synchronized movement.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","193","Now You See Me","Four magicians in sleek suits standing on a stage, performing synchronized card tricks with a massive flurry of playing cards exploding and swirling in the air around them, dramatic spotlights.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","197","Drive","A cinematic medium shot of a stoic man wearing a white satin bomber jacket with a gold embroidered scorpion on the sleeve, sitting inside a 1970s car at night, city lights reflecting on the windshield.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","201","Pan's Labyrinth","A pale, monstrous creature with sagging skin and wide eyes, whose eyes are located in the palms of its hands, sitting at the head of a long banquet table overflowing with food while a small girl stands terrified before it.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","205","Wonder Woman","A cinematic shot of a female warrior in ancient Greek-inspired red, gold, and blue armor, wearing a golden tiara, wielding a glowing golden lasso of light, and carrying a round shield and sword.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","209","Frozen","A platinum-blonde woman in a shimmering blue ice gown standing in front of a massive, intricate crystalline ice castle she has created in a snowy mountain landscape.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","213","Independence Day","A massive, circular alien spacecraft hovering over a city skyline, casting a huge shadow over the White House and the National Mall.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","217","Casino","A wide shot of a lavish 1970s Las Vegas casino floor with flashing slot machines, green felt gaming tables, and a man in a sharp tailored suit counting stacks of high-value chips under bright neon overhead lighting.","n","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","221","500 Days of Summer","A split-screen cinematic shot: on the left side, a man and a woman are smiling and holding hands in a bright, sunny park; on the right side, the same man sits alone in a dim, grey room looking devastated, with a digital calendar displaying a countdown of days between them.","0","1","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","225","X-Men Origins: Wolverine","A cinematic close-up of a man's clenched fist as three sharp, metallic adamantium claws slide out from between his knuckles, with a background of a rugged Canadian forest.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","229","Ice Age","A prehistoric landscape featuring a woolly mammoth, a saber-toothed tiger, and a ground sloth standing together in a snowy glacial valley.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","233","Rush","Two 1970s Formula One racing cars, one red Ferrari and one white McLaren, speeding side-by-side on a rainy Nürburgring track, drivers wearing period-accurate helmets and racing suits, motion blur, high-speed cinematic shot.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","237","Top Gun","A close-up of a pilot wearing a flight suit and classic aviator sunglasses, with a high-performance F-14 Tomcat fighter jet parked on an aircraft carrier deck in the background.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","241","Nine Inch Nails","A close-up studio shot of nine rusted iron nails driven into a dark, weathered wooden surface.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","245","Imagine Dragons","A surreal scene of several translucent, ethereal dragons floating inside a giant, glowing human thought bubble.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","249","My Chemical Romance","A chemical beaker overflowing with colorful liquid, resting on a small romantic dinner table with a red rose and a candle, in a dramatic gothic setting.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","253","Iron Maiden","A skeletal zombie figure with long hair and a weathered face, wearing a red military jacket, holding a tattered flag in a battlefield setting.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","257","Rage Against the Machine","A furious person screaming into a vintage microphone, standing atop a massive, metallic industrial gear, while in the background, a crowd of protesters throws gears and bolts at a giant, towering mechanical computer system.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","261","Bring Me the Horizon","A person's hands holding a glowing, ethereal horizon line as if it were a physical object, carefully carrying it toward the viewer.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","265","The Doors","A wide-angle shot of three ornate, open wooden portals standing alone in a surreal desert landscape, with a single vintage leather keyboard and a microphone stand positioned in front of them.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","269","Death Grips","A skeletal hand gripping a human skull tightly, stark high-contrast black and white photography, gritty urban texture.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","273","Vampire Weekend","A pale vampire wearing a preppy collegiate blazer and a striped tie, sitting at a mahogany desk in a university library, spending a weekend studying piles of old books.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","277","The National","A wide-angle cinematic shot of a grand, imposing stone government building with a large dome and neoclassical columns, representing a national capital.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","281","Interpol","A wide shot of an international police headquarters office, featuring several detectives in sharp black suits and skinny ties, staring at a giant wall map of the world connected by red strings and pins.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","285","The Cranberries","A hyper-realistic close-up of a cluster of small, bright red berries growing on a green bush, with a single, large, iridescent crane bird standing beside the plant.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","289","Röyksopp","A wide shot of two futuristic, metallic silver robotic figures wearing oversized mirrored helmets, standing side-by-side in a minimalist, white high-tech studio.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","293","The Chainsmokers","A close-up, cinematic shot of two heavy metal chains intertwined, with a lit cigarette resting on the metal links, thick swirls of smoke rising from the cherry.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","297","The Velvet Underground","A single, bright yellow banana peeling open and lying flat on a stark, minimalist white background.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","301","My Bloody Valentine","A hyper-realistic close-up of a human heart made of polished red crystal, floating in the center of a surreal scene where a bleeding valentine heart shape is disintegrating into a cloud of shimmering pink and white noise.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","305","Two Door Cinema Club","A cinematic wide shot of a movie theater with exactly two open doors leading into the auditorium, with a vintage film projector casting light from the back.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","309","Metric","A high-precision metal ruler and a mathematical caliper resting on a blueprint, focused on the measurement markings.","0","1","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","313","Mastodon","A massive, prehistoric mastodon with giant curved tusks standing in a desolate landscape.","n","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","317","Motörhead","A detailed close-up of a metallic, spiked mechanical engine piston shaped like a skull, with a heavy iron chain wrapped around it, set against a dark industrial backdrop.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","321","Belle and Sebastian","A beautiful young woman standing next to a large, fluffy white dog in the highlands of Scotland.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","325","Ratatat","A high-detail studio shot of a group of small brown rats playing tiny electric guitars and synthesizers.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","329","Swans","A wide shot of several elegant white swans swimming in a serene, reflective pond.","n","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","333","Journey","A winding road stretching toward a distant horizon with a single traveler walking away, viewed from a low angle.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","337","Blind Guardian","A cinematic shot of a medieval knight in shining armor standing guard, wearing a blindfold over his eyes.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","341","Bright Eyes","A close-up shot of a pair of wide-open human eyes, with the pupils and irises emitting a brilliant, intense white glowing light.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","345","Shinedown","A bright, intense beam of light shining straight down from a dark sky onto a single spotlighted spot on a stage.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","349","Killswitch Engage","A large, glowing industrial power switch being flipped to the 'off' position by a mechanical hand, while a group of people in the background are locked in a tight, supportive embrace.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","353","Sade","A sophisticated woman with a sleek, high-fashion 1980s aesthetic, wearing large gold hoop earrings and a structured blazer, singing into a vintage microphone with a smooth, soulful expression, soft studio lighting.","0","0","0",""
"20260903T230745Z_direct-pg-g4-bi-g4_203979fc","357","AJR","Three brothers standing side-by-side; one is playing a trumpet, one is playing a keyboard, and one is singing into a microphone, all wearing eclectic, colorful streetwear.","0","0","0",""
